name,brand,manufacturer,category,sp,mrp,discount,productImageUrl
Fiama Energizing Sport Soap 125 g,Fiama,ITC Limited,Bath & Hand Wash,62.31,67.0,7,https://www.jiomart.com/images/product/150x150/590087080/fiama-energizing-sport-soap-125-g-0-20201123.jpg
Savlon Moisture Shield Handwash Refill 750 ml (Buy 1 Get 1 Free),Savlon,ITC Limited,Bath & Hand Wash,173.0,189.0,8,https://www.jiomart.com/images/product/150x150/590032543/savlon-moisture-shield-handwash-refill-750-ml-buy-1-get-1-free-0-20200812.jpg
Sunfeast Yippee Power Up Masala Instant Atta Noodles 280 g,Sunfeast,ITC Limited,"Noodle, Pasta, Vermicelli",52.0,78.0,33,https://www.jiomart.com/images/product/150x150/491298254/sunfeast-yippee-power-up-masala-instant-atta-noodles-280-g-0-20200718.jpg
Bingo Yumitos Chilli Sprinkled Chips 60 g,Bingo,ITC Limited,Snacks & Namkeen,13.33,20.0,33,https://www.jiomart.com/images/product/150x150/491229855/bingo-yumitos-chilli-sprinkled-chips-60-g-0-20200725.jpg
Sunfeast Yumfills Whoopie Pie 276 g,Sunfeast,ITC Limited,Chocolates & Candies,70.0,140.0,50,https://www.jiomart.com/images/product/150x150/491188036/sunfeast-yumfills-whoopie-pie-276-gm-0-20200518.jpg
Engage Man XX1 Cologne Spray 135 ml,Engage,ITC Limited,Deo & Fragrances,125.0,250.0,50,https://www.jiomart.com/images/product/150x150/491179955/engage-man-xx1-cologne-spray-135-ml-0-20201222.jpg
Bingo Achari Masti Mad Angles 80 g,Bingo,ITC Limited,Snacks & Namkeen,13.33,20.0,33,https://www.jiomart.com/images/product/150x150/490373600/bingo-achari-masti-mad-angles-80-g-0-20200916.jpg
Bingo Tomato Madness Mad Angles 80 g,Bingo,ITC Limited,Snacks & Namkeen,13.33,20.0,33,https://www.jiomart.com/images/product/150x150/490115583/bingo-tomato-madness-mad-angles-80-g-0-20200725.jpg
Bingo Masala Madness Mad Angles 80 g,Bingo,ITC Limited,Snacks & Namkeen,13.33,20.0,33,https://www.jiomart.com/images/product/150x150/490115580/bingo-masala-madness-mad-angles-80-g-0-20210118.jpg
Sunfeast Cheese The Original Instant Pasta Treat 70 g,Sunfeast,ITC Limited,"Noodle, Pasta, Vermicelli",23.61,25.0,5,https://www.jiomart.com/images/product/150x150/490007557/sunfeast-cheese-the-original-instant-pasta-treat-70-g-0-20201130.jpg
Sunfeast Pasta Treat Sour Cream Onion Instant Pasta 70 g,Sunfeast,ITC Limited,"Noodle, Pasta, Vermicelli",23.25,25.0,7,https://www.jiomart.com/images/product/150x150/490007556/sunfeast-pasta-treat-sour-cream-onion-instant-pasta-70-g-0-20201020.jpg
Sunfeast Tomato Cheese Instant Pasta Treat 70 g,Sunfeast,ITC Limited,"Noodle, Pasta, Vermicelli",23.62,25.0,5,https://www.jiomart.com/images/product/150x150/490003832/sunfeast-tomato-cheese-instant-pasta-treat-70-g-0-20201126.jpg
Top Ramen New Masala Instant Noodles 420 g,Top Ramen,Indo Nissin Foods Limited,"Noodle, Pasta, Vermicelli",49.0,64.0,23,https://www.jiomart.com/images/product/150x150/490006655/top-ramen-new-masala-instant-noodles-420-g-0-20201126.jpg
Nissin Mazedaar Masala Instant Cup Noodles 70 g,Nissin,Indo Nissin Foods Limited,"Noodle, Pasta, Vermicelli",30.0,45.0,33,https://www.jiomart.com/images/product/150x150/491173692/nissin-mazedaar-masala-instant-cup-noodles-70-g-0-20201125.jpg
Nissin Veggi Manchow Instant Cup Noodles 70 g,Nissin,Indo Nissin Foods Limited,"Noodle, Pasta, Vermicelli",30.0,45.0,33,https://www.jiomart.com/images/product/150x150/491173693/nissin-veggi-manchow-instant-cup-noodles-70-g-0-20201125.jpg
Top Ramen Curry Saucy Flat Instant Noodles 280 g (Pouch),Top Ramen,Indo Nissin Foods Limited,"Noodle, Pasta, Vermicelli",60.0,80.0,25,https://www.jiomart.com/images/product/150x150/490006656/top-ramen-curry-saucy-flat-instant-noodles-280-g-pouch-0-20210114.jpg
Top Ramen New Masala Instant Noodles 70 g (Pouch),Top Ramen,Indo Nissin Foods Limited,"Noodle, Pasta, Vermicelli",10.39,11.0,5,https://www.jiomart.com/images/product/150x150/490006653/top-ramen-new-masala-instant-noodles-70-g-pouch-0-20200916.jpg
Top Ramen New Masala Instant Noodles 280 g,Top Ramen,Indo Nissin Foods Limited,"Noodle, Pasta, Vermicelli",40.65,43.0,5,https://www.jiomart.com/images/product/150x150/490006654/top-ramen-new-masala-instant-noodles-280-g-0-20200916.jpg
Top Ramen New Masala Instant Noodles 560 g,Top Ramen,Indo Nissin Foods Limited,"Noodle, Pasta, Vermicelli",74.81,85.0,11,https://www.jiomart.com/images/product/150x150/491082044/top-ramen-new-masala-instant-noodles-560-g-0-20200916.jpg
Nissin Italiano Instant Cup Noodles 70 g,Nissin,Indo Nissin Foods Limited,"Noodle, Pasta, Vermicelli",30.0,45.0,33,https://www.jiomart.com/images/product/150x150/491173695/nissin-italiano-instant-cup-noodles-70-g-0-20201125.jpg
Nissin Instant Vegetable Biryani Cup Rice 70 g,Nissin,Indo Nissin Foods Limited,Ready To Cook & Eat,93.16,99.0,5,https://www.jiomart.com/images/product/150x150/491586806/nissin-cup-rice-vegetable-biriyani-70-gm-0-20200520.png
Park Avenue Impact Icon Perfume for Men 150 ml,Park Avenue,J.K Helene Curtis Limited,Deo & Fragrances,236.41,250.0,5,https://www.jiomart.com/images/product/150x150/491187176/park-avenue-impact-icon-perfume-for-men-150-ml-0-20210105.jpg
Park Avenue Orignal Collection Good Morning Wake Up Fragrance Body Spray for Men 250 ml,Park Avenue,J.K Helene Curtis Limited,Deo & Fragrances,274.42,290.0,5,https://www.jiomart.com/images/product/150x150/491066516/park-avenue-orignal-collection-good-morning-wake-up-fragrance-body-spray-for-men-250-ml-0-20201222.jpg
Park Avenue Impact Magnifico Perfume for Men 150 ml,Park Avenue,J.K Helene Curtis Limited,Deo & Fragrances,236.28,250.0,5,https://www.jiomart.com/images/product/150x150/491229758/park-avenue-impact-magnifico-perfume-for-men-150-ml-0-20201222.jpg
Kamasutra Urge Deodorant Spray for Men 150 ml,Kamasutra,JK Ansell,Deo & Fragrances,152.0,210.0,27,https://www.jiomart.com/images/product/150x150/490820464/kamasutra-urge-deodorant-spray-for-men-150-ml-0-20201222.jpg
Kamasutra Spark Power Series Perfume Spray 135 ml,Kamasutra,JK Ansell,Deo & Fragrances,152.0,210.0,27,https://www.jiomart.com/images/product/150x150/491600033/kamasutra-spark-power-series-perfume-spray-135-ml-0-20200921.jpg
Kamasutra Spark Deodorant Spray 150 ml,Kamasutra,JK Ansell,Deo & Fragrances,180.0,210.0,14,https://www.jiomart.com/images/product/150x150/490820463/kamasutra-spark-deodorant-spray-for-men-150-ml-0-20201222.jpg
Prestine Original White Floor Cleaner 5 L,Prestine,Jain Marketing,All Purpose Cleaners,120.0,270.0,55,https://www.jiomart.com/images/product/150x150/491376734/prestine-original-white-floor-cleaner-5-l-0-20201222.jpg
Prestine Original Toilet Cleaner 500 ml,Prestine,Jain Marketing,All Purpose Cleaners,102.3,110.0,7,https://www.jiomart.com/images/product/150x150/590127268/prestine-original-toilet-cleaner-500-ml-0-20210201.jpg
Charlie's Peanut Laddu 150 g,Charlie's,Jay Chikki & Snacks,Indian Sweets,38.0,76.0,50,https://www.jiomart.com/images/product/150x150/490009488/charlie-s-peanut-laddu-150-gm-0-20200518.jpg
Charlie's Til Laddu 150 g,Charlie's,Jay Chikki & Snacks,Indian Sweets,38.0,76.0,50,https://www.jiomart.com/images/product/150x150/490009496/charlie-s-til-laddu-150-gm-0-20200518.jpg
Charliee Rajgira Chikki 150 g,Charlie's,Jay Chikki & Snacks,Indian Sweets,38.0,76.0,50,https://www.jiomart.com/images/product/150x150/490009489/charliee-rajgira-chikki-150-g-0-20200916.jpg
Charlie's Peanut Chikki 200 g,Charlie's,Jay Chikki & Snacks,Indian Sweets,60.0,90.0,33,https://www.jiomart.com/images/product/150x150/490009487/charlie-s-peanut-chikki-200-g-0-20200916.jpg
Charlie Peanut Chikki 75 g,Charlie's,Jay Chikki & Snacks,Indian Sweets,23.33,35.0,33,https://www.jiomart.com/images/product/150x150/490018473/charlie-peanut-chikki-75-g-0-20200825.jpg
Charliee Wow Peanut Bar Chikki 30 g (Pouch),Charliee,Jay Chikki & Snacks,Indian Sweets,7.5,15.0,50,https://www.jiomart.com/images/product/150x150/491432846/charliee-wow-peanut-bar-chikki-30-g-pouch--0-20200621.jpeg
Badshah Biryani Pulav Masala 100 g,Badshah,Jhaveri Industries,Masalas & Spices,82.5,110.0,25,https://www.jiomart.com/images/product/150x150/490010430/badshah-biryani-pulav-masala-100-g-0-20200828.jpg
Badshah Mumbai Bhaji Pav Masala 100 g,Badshah,Jhaveri Industries,Masalas & Spices,54.0,72.0,25,https://www.jiomart.com/images/product/150x150/490010443/badshah-mumbai-bhaji-pav-masala-100-g-0-20201209.jpg
Badshah Chana Masala 100 g,Badshah,Jhaveri Industries,Masalas & Spices,49.5,66.0,25,https://www.jiomart.com/images/product/150x150/490010433/badshah-chana-masala-100-g-0-20201209.jpg
Badshah Hot & Spicy Chicken Masala 100 g,Badshah,Jhaveri Industries,Masalas & Spices,54.75,73.0,25,https://www.jiomart.com/images/product/150x150/490010435/badshah-hot-spicy-chicken-masala-100-g-0-20200828.jpg
Badshah Curry Masala 100 g,Badshah,Jhaveri Industries,Masalas & Spices,47.25,63.0,25,https://www.jiomart.com/images/product/150x150/590033445/badshah-curry-masala-100-g-0-20200824.jpg
Badshah Punjabi Garam (Gravy) Masala 100 g,Badshah,Jhaveri Industries,Masalas & Spices,63.0,84.0,25,https://www.jiomart.com/images/product/150x150/490010446/badshah-punjabi-garam-gravy-masala-100-g-0-20201007.jpg
Badshah Kitchen King Masala 100 g,Badshah,Jhaveri Industries,Masalas & Spices,50.25,67.0,25,https://www.jiomart.com/images/product/150x150/490070057/badshah-kitchen-king-masala-100-g-0-20201007.jpg
Badshah Nawabi Meat Masala 100 g,Badshah,Jhaveri Industries,Masalas & Spices,54.0,72.0,25,https://www.jiomart.com/images/product/150x150/490070056/badshah-nawabi-meat-masala-100-g-0-20201118.jpg
Badshah Pani Puri Masala 100 g,Badshah,Jhaveri Industries,Masalas & Spices,48.75,65.0,25,https://www.jiomart.com/images/product/150x150/490010442/badshah-pani-puri-masala-100-g-0-20200828.jpg
Badshah White Pepper Powder 100 g,Badshah,Jhaveri Industries,Masalas & Spices,195.75,261.0,25,https://www.jiomart.com/images/product/150x150/490087871/badshah-white-pepper-powder-100-g-0-20200805.jpg
Badshah Punjabi Chhole Masala 100 g,Badshah,Jhaveri Industries,Masalas & Spices,45.75,61.0,25,https://www.jiomart.com/images/product/150x150/490010444/badshah-punjabi-chhole-masala-100-g-0-20200828.jpg
Badshah Rajwadi Garam Masala Powder 100 g,Badshah,Jhaveri Industries,Masalas & Spices,60.75,81.0,25,https://www.jiomart.com/images/product/150x150/490010447/badshah-rajwadi-garam-masala-powder-100-g-0-20200828.jpg
Badshah Madras Sambar Masala 100 g,Badshah,Jhaveri Industries,Masalas & Spices,46.5,62.0,25,https://www.jiomart.com/images/product/150x150/490010449/badshah-madras-sambar-masala-100-g-0-20201007.jpg
Badshah Chat Masala 100 g,Badshah,Jhaveri Industries,Masalas & Spices,46.5,62.0,25,https://www.jiomart.com/images/product/150x150/590125278/badshah-chat-masala-100-g-0-20210201.jpg
Jivo Cold Pressed Canola Oil 5 L,Jivo,Jivo Wellness Pvt Limited,Edible Oils,1219.0,1495.0,18,https://www.jiomart.com/images/product/150x150/491082052/jivo-cold-pressed-canola-oil-5-l-can-0-20200518.jpg
Jivo Cold-Pressed Canola Oil 1 L,Jivo,Jivo Wellness Pvt Limited,Edible Oils,399.0,599.0,33,https://www.jiomart.com/images/product/150x150/491082050/jivo-cold-pressed-canola-oil-1-l-0-20201128.jpg
Stayfree All Night Ultra-Dry Max Sanitary Napkin with Wings (XL) 42 pads,Stayfree,Johnson & Johnson Limited,Feminine Hygiene,297.98,450.0,33,https://www.jiomart.com/images/product/150x150/491487024/stayfree-all-night-ultra-dry-max-sanitary-napkin-with-wings-xl-42-pads-0-20210104.jpg
Stayfree Secure Cottony Soft Cover Sanitary Napkin with Wings (XL) 40 pads,Stayfree,Johnson & Johnson Limited,Feminine Hygiene,186.03,220.0,14,https://www.jiomart.com/images/product/150x150/491433822/stayfree-secure-cottony-soft-cover-sanitary-napkin-with-wings-xl-40-pads-0-20201123.jpg
Stayfree Secure Cottony Sanitary Napkin with Wings (Regular) 20 pads,Stayfree,Johnson & Johnson Limited,Feminine Hygiene,71.22,78.0,8,https://www.jiomart.com/images/product/150x150/490575427/stayfree-secure-cottony-sanitary-napkin-with-wings-regular-20-pads-0-20201015.jpg
Stayfree Secure Cottony Soft Cover Sanitary Napkin with Wings (XL) 6 pads,Stayfree,Johnson & Johnson Limited,Feminine Hygiene,33.99,36.0,5,https://www.jiomart.com/images/product/150x150/490824630/stayfree-secure-cottony-soft-cover-sanitary-napkin-with-wings-xl-6-pads-0-20201219.jpg
Stayfree Secure Cottony Soft Sanitary Napkin with Wings (XL) 20 pads,Stayfree,Johnson & Johnson Limited,Feminine Hygiene,107.99,115.0,5,https://www.jiomart.com/images/product/150x150/491229956/stayfree-secure-cottony-soft-sanitary-napkin-with-wings-xl-20-pads-0-20201104.jpg
Carefree Super Dry Unscented Panty Liners 20 pcs,Carefree,Johnson & Johnson Limited,Feminine Hygiene,82.28,90.0,8,https://www.jiomart.com/images/product/150x150/490002106/carefree-super-dry-unscented-panty-liners-20-pcs-0-20201222.jpg
Johnson's Baby Soap 75 g,Johnson's Baby,Johnson & Johnson Limited,Baby Bath & Hygiene,49.17,52.0,5,https://www.jiomart.com/images/product/150x150/490002034/johnson-s-baby-soap-75-g-0-20200919.jpg
O.B. Pro Comfort Silk Touch Tampons (Super) for Heavy Flow 10 pcs,Carefree,Johnson & Johnson Limited,Feminine Hygiene,122.85,130.0,5,https://www.jiomart.com/images/product/150x150/490002105/o-b-pro-comfort-silk-touch-tampons-super-for-heavy-flow-10-pcs-0-20200918.jpg
Johnson's Baby Blossoms Soap 75 g,Johnson's Baby,Johnson & Johnson Limited,Baby Bath & Hygiene,51.98,55.0,5,https://www.jiomart.com/images/product/150x150/490002031/johnson-s-baby-blossoms-soap-75-g-0-20201014.jpg
Listerine Cool Mint Mouthwash 500 ml,Listerine,Johnson & Johnson Limited,Oral Care,241.83,265.0,8,https://www.jiomart.com/images/product/150x150/490823636/listerine-cool-mint-mouthwash-500-ml-0-20210105.jpg
Johnson's Baby Shampoo 100 ml,Johnson's Baby,Johnson & Johnson Limited,Baby Bath & Hygiene,85.06,90.0,5,https://www.jiomart.com/images/product/150x150/490002064/johnson-s-baby-shampoo-100-ml-0-20200919.jpg
Johnson's Baby Top-To-Toe Bath 200 ml,Johnson's Baby,Johnson & Johnson Limited,Baby Bath & Hygiene,151.23,160.0,5,https://www.jiomart.com/images/product/150x150/490003735/johnson-s-baby-top-to-toe-bath-200-ml-0-20200930.jpg
Clean & Clear Foaming Face Wash 100 ml,Clean & Clear,Johnson & Johnson Limited,Skin Care,119.09,130.0,8,https://www.jiomart.com/images/product/150x150/490402996/clean-clear-foaming-face-wash-100-ml-0-20201222.jpg
Listerine Cool Mint Mouthwash 250 ml,Listerine,Johnson & Johnson Limited,Oral Care,132.35,140.0,5,https://www.jiomart.com/images/product/150x150/490823635/listerine-cool-mint-mouthwash-250-ml-0-20210105.jpg
Listerine Cavity Fighter Mouthwash 80 ml,Listerine,Johnson & Johnson Limited,Oral Care,56.72,60.0,5,https://www.jiomart.com/images/product/150x150/491046208/listerine-cavity-fighter-mouthwash-80-ml-0-20201222.jpg
Exo Touch & Shine Anti-Bacterial Round Dishwash Bar 500 g,Exo,Jyothy Laboratories,Dishwash,44.0,48.0,8,https://www.jiomart.com/images/product/150x150/490740295/exo-touch-shine-anti-bacterial-round-dishwash-bar-500-g-0-20201217.jpg
Henko Matic Front Load Detergent Powder 1 kg (Get Extra 500 g Free),Henko,Jyothy Laboratories,Detergents,236.35,250.0,5,https://www.jiomart.com/images/product/150x150/491161095/henko-matic-front-load-detergent-powder-1-kg-get-extra-500-g-free-0-20210114.jpg
Henko Matic Top Load Detergent Powder 2 kg (Get Extra 1 kg Free),Henko,Jyothy Laboratories,Detergents,360.0,435.0,17,https://www.jiomart.com/images/product/150x150/491320872/henko-matic-top-load-detergent-powder-2-kg-0-20201014.jpg
Margo 100% Original Neem Soap 75 g (Pack of 4),Margo,Jyothy Laboratories,Bath & Hand Wash,77.0,84.0,8,https://www.jiomart.com/images/product/150x150/491337552/margo-100-original-neem-soap-75-g-pack-of-4-0-20210105.jpg
Margo 100% Original Neem Soap 100 g,Margo,Jyothy Laboratories,Bath & Hand Wash,28.37,30.0,5,https://www.jiomart.com/images/product/150x150/490512913/margo-100-original-neem-soap-100-g-0-20210114.jpg
Maxo Genius Mosquito Repellent Refill 45 ml (Pack Of 2),maxo,Jyothy Laboratories,Fresheners & Repellents,109.0,134.0,18,https://www.jiomart.com/images/product/150x150/590127198/maxo-genius-mosquito-repellent-refill-45-ml-pack-of-2-0-20210128.jpg
Earthmate Compostable Garbage 15 Pcs 48X53 cms,Earthmate - Gm,KKR Lifestyle Solutions Llp,Disposables,75.0,150.0,50,https://www.jiomart.com/images/product/150x150/491377557/earthmate-compostable-garbage-15-pcs-48x53-cms-0-20200722.jpg
Kiaan Cutlery Dinner Spoon (Set of 6),Mukti,KKR Lifestyle Solutions Llp,Dining,129.0,220.0,41,https://www.jiomart.com/images/product/150x150/590041342/kiaan-cutlery-dinner-spoon-set-of-6-0-20210125.jpg
India Gate Dubar Basmati Rice 5 kg,India Gate,KRBL Limited,Rice & Rice Products,475.0,570.0,16,https://www.jiomart.com/images/product/150x150/490007361/india-gate-dubar-basmati-rice-5-kg-0-20200904.jpg
India Gate Super Basmati Rice 1 kg,India Gate,KRBL Limited,Rice & Rice Products,165.0,190.0,13,https://www.jiomart.com/images/product/150x150/490000004/india-gate-super-basmati-rice-1-kg-0-20200621.jpeg
India Gate Mogra Basmati Rice 10 kg,India Gate,KRBL Limited,Rice & Rice Products,499.0,575.0,13,https://www.jiomart.com/images/product/150x150/490005504/india-gate-mogra-basmati-rice-10-kg-0-20200916.jpg
India Gate Unity Rozzana Basmati Rice 5 kg,India Gate,KRBL Limited,Rice & Rice Products,289.0,420.0,31,https://www.jiomart.com/images/product/150x150/590087594/india-gate-unity-rozzana-basmati-rice-5-kg-0-20201215.jpg
India Gate Regular Choice Basmati Rice 5 kg,India Gate,KRBL Limited,Rice & Rice Products,319.0,410.0,22,https://www.jiomart.com/images/product/150x150/490984316/india-gate-regular-choice-basmati-rice-5-kg-0-20200907.jpg
India Gate Classic Basmati Rice 1 kg,India Gate,KRBL Limited,Rice & Rice Products,175.0,210.0,16,https://www.jiomart.com/images/product/150x150/490008230/india-gate-classic-basmati-rice-1-kg-0-20200907.jpg
India Gate Dubar Basmati Rice 1 kg,India Gate,KRBL Limited,Rice & Rice Products,94.0,115.0,18,https://www.jiomart.com/images/product/150x150/490005500/india-gate-dubar-basmati-rice-1-kg-0-20200907.jpg
India Gate Weight Watchers Special Brown Rice 1 kg,India Gate,KRBL Limited,Rice & Rice Products,115.0,135.0,14,https://www.jiomart.com/images/product/150x150/490197970/india-gate-weight-watcher-special-brown-rice-1-kg-0-20201024.jpg
India Gate Select Basmati Rice 1 kg,India Gate,KRBL Limited,Rice & Rice Products,119.0,137.0,13,https://www.jiomart.com/images/product/150x150/491469552/india-gate-select-basmati-rice-1-kg-0-20201028.jpg
India Gate 100% Natural Quinoa Seeds 500 g,India Gate,KRBL Limited,"Soya Products, Wheat & Other Grains",149.0,225.0,33,https://www.jiomart.com/images/product/150x150/491361821/india-gate-quinoa-seeds-500-g-0-20201009.jpg
India Gate Super Basmati Rice 5 kg,India Gate,KRBL Limited,Rice & Rice Products,549.0,870.0,36,https://www.jiomart.com/images/product/150x150/490008232/india-gate-super-basmati-rice-5-kg-0-20200916.jpg
India Gate Classic Basmati Rice 5 kg,India Gate,KRBL Limited,Rice & Rice Products,859.0,1055.0,18,https://www.jiomart.com/images/product/150x150/490008231/india-gate-classic-basmati-rice-5-kg-0-20200909.jpg
India Gate 12 Min Active Health Special Brown Basmati Rice 1 kg,India Gate,KRBL Limited,Rice & Rice Products,135.0,160.0,15,https://www.jiomart.com/images/product/150x150/491361820/india-gate-brain-metabolism-booster-brown-basmati-rice-1-kg-0-20200909.jpg
India Gate Feast Rozzana Basmati Rice 1 kg,India Gate,KRBL Limited,Rice & Rice Products,74.0,89.0,16,https://www.jiomart.com/images/product/150x150/490427668/india-gate-feast-rozzana-basmati-rice-1-kg-0-20201030.jpg
India Gate Regular Choice Basmati Rice 10 kg,India Gate,KRBL Limited,Rice & Rice Products,599.0,770.0,22,https://www.jiomart.com/images/product/150x150/491296184/india-gate-regular-choice-10-kg-bag-0-20200911.jpg
India Gate Bemisal Premium Shahi Pakwan Rice 1 kg,India Gate,KRBL Limited,Rice & Rice Products,46.33,150.0,69,https://www.jiomart.com/images/product/150x150/491458110/india-gate-bemisal-premium-shahi-pakwan-rice-1-kg-0-20201117.jpg
India Gate Mini Mogra Basmati Rice 10 kg,India Gate,KRBL Limited,Rice & Rice Products,409.0,485.0,15,https://www.jiomart.com/images/product/150x150/490507959/india-gate-mini-mogra-basmati-rice-10-kg-0-20201024.jpg
India Gate Unity Basmati Biryani Rice 1 kg,Unity,KRBL Limited,Rice & Rice Products,119.0,170.0,30,https://www.jiomart.com/images/product/150x150/491551417/unity-basmati-biryani-rice-1-kg-0-20200909.jpg
